"az_early_az_late" "az_early_tx_early" "az_early_tx_late" "az_late_tx_early" "az_late_tx_late" "tx_early_tx_late"
"F_GB40336" 0.125341436062675 0.0109760232321663 0.124175251317465 0.106396646314739 0.00117384179372926 0.101961752621393
"F_GB40337" 0.120586953150324 0.0285621113186338 0.157616506684796 0.100352548724332 0.00506510310976527 0.129359517929649
"F_GB40338" 0.0662143957843973 0.00621926833575248 0.0511676852600158 0.0520966371609947 0.00710407836324778 0.0298004986820941
"F_GB40341" 0.112163515660592 0.023899340751161 0.124914048190905 0.193966473952383 0.00691936389003789 0.213782925104789
"F_GB40343" 0.104676629326481 0.0428131116236633 0.0963309269104132 0.164088583242506 0.00397157681876281 0.14801992801578
"F_GB40344" 0.0726063870845811 0.0132202803467859 0.0869732844478049 0.0833212016404269 -0.00162015010500327 0.0925878896546454
"F_GB40345" 0.0710797453918063 -0.00145257041808766 0.110651606969624 0.072552441608035 0.00322659974588879 0.111414709320942
"F_GB40347" 0.1216585104247 -0.000561603418211432 0.113908393959747 0.102464217075631 0.000749395023903032 0.0908562248369955
"F_GB40350" 0.106985771837625 0.0120357535650936 0.102469181174376 0.116791697136601 0.00489952131014848 0.113274644402811
"F_GB40351" 0.0700405522663516 0.0210633636215506 0.0850430773684318 0.0824243297906732 0.0031197462645095 0.0934959010798453
"F_GB40352" 0.0810699394943211 0.0437039200297292 0.0835356196267844 0.163706651799216 0.00469933726026772 0.1788145605459
"F_GB40353" 0.0530000325048803 -0.00369858245640797 0.0637199186522532 0.0427814691088166 0.00185457392761379 0.0567318519559979
"F_GB40357" 0.209284926026917 0.00769225530590567 0.17836901644852 0.186439596531972 0.00581260035510589 0.155168649915989
"F_GB40359" 0.104541772843918 0.0167300154214933 0.101346452601665 0.0852315562281247 0.00102722747818784 0.081410903437202
"F_GB40362" 0.0917041370829611 0.00927587394061191 0.109895022758992 0.112787460584436 0.00653387433759456 0.122603679602411
"F_GB40363" 0.0790185685938863 0.00738154769213684 0.0990413049085396 0.0709884610891912 0.00143488195330688 0.0912078282173981
"F_GB40365" 0.105924416934263 0.038832336928202 0.132790897064749 0.0883912622024678 0.000691246644135557 0.105481208172889
"F_GB40366" 0.0891161232579093 0.00247349991514823 0.103452209997031 0.0712795746475808 0.000907518734381219 0.0827924011867912
"F_GB40367" 0.0605882400671878 0.00242158826070193 0.0364234402414 0.0721668441183676 0.00135359741781749 0.0481435810035906
"F_GB40368" 0.0726486953703204 0.0732128650983067 0.0340775404564586 0.0235693614812956 0.00202664598900326 0.0180726374568267
"F_GB40369" 0.0771879718163976 0.0111881958484823 0.0917770985946438 0.0696716705230838 0.000963008559220158 0.0786395475379793
"F_GB40370" 0.125164771007052 0.0164110988299128 0.0815881767820907 0.105585372552687 0.0122270232620132 0.0645305642857661
"F_GB40372" 0.0995071981229056 -0.00420897533181397 0.149129484114523 0.100550744674475 0.00699243877790301 0.147406767985053
"F_GB40373" 0.183345416370802 0.0318143052021576 0.184514609811924 0.14256017287215 0.00387906315128761 0.13969472281527
"F_GB40375" 0.0939996572160472 0.0191340905679277 0.106445090229642 0.107424806604563 0.00255156935359646 0.109953866742687
"F_GB40379" 0.0709773233766456 0.0340603968675807 0.0855899627397565 0.080930460544845 0.0196103887389916 0.0506457143801664
"F_GB40381" 0.0873331624631509 0.0183226962696507 0.0829078252214314 0.0622550043753723 0.00402808215526707 0.0594737379073554
"F_GB40385" 0.0813406861342375 0.0447324965489154 0.0764717913556754 0.141751338127942 0.00682974301139894 0.119104189498395
"F_GB40388" 0.14881915735883 0.00232793170508294 0.133209939488206 0.174904510045078 0.00314437236390142 0.154762088327917
"F_GB40390" 0.106299823847213 0.0105046028111329 0.113832741496272 0.106810875549866 0.00462426107762859 0.115874659506574
"F_GB40392" 0.0641049914913949 0.0217043669782019 0.0716179587212628 0.0498128452652337 0.000757758849940227 0.0509614973253942
"F_GB40393" 0.0992205443643999 0.00398166048324466 0.128202817759339 0.101186060339313 0.00409702904542275 0.128169025406456
"F_GB40397" 0.112608647470924 0.0104108667932218 0.170828247815009 0.0676819022240597 0.00835313037550522 0.113820952560457
"F_GB40400" 0.112584268826651 0.00932746710658661 0.111531348489741 0.0752858336205748 -0.00157121614007982 0.0686343490988301
"F_GB40403" 0.150568687321732 0.0209757616622122 0.133303133960163 0.188346298869955 0.00472050438151661 0.170752921577933
"F_GB40405" 0.132911923402901 0.00793622617805467 0.146670958027907 0.161020144134685 0.00513646821223124 0.178319655946523
"F_GB40406" 0.0512476475976102 0.039797729860003 0.0539136727239725 0.0747398403895543 0.000379137156928833 0.0595849439136485
"F_GB40407" 0.105005754620867 0.0154098678357182 0.107949134257073 0.0827684030447787 0.00263695369404038 0.0779057949488852
"F_GB40409" 0.078978229018378 0.0345666167092994 0.105279709495762 0.0327021303825903 0.00481362776621186 0.0415113830073269
"F_GB40410" 0.0825058413335098 -0.00369696682382714 0.0634147237073649 0.0831687489398008 0.00124266043580779 0.0637012493754601
"F_GB40411" 0.112584268826651 0.00932746710658661 0.111531348489741 0.0752858336205748 -0.00157121614007982 0.0686343490988301
"F_GB40412" 0.0671042776802588 0.0207038412533004 0.0486269183386956 0.116898989627843 0.00227766869263812 0.0998471662331502
